review_id,prof_ID,rating,original_pred,weighted_pred,weighting_delta,misc_d,misc_pos_intensity,misc_neg_intensity,total_misc_intensity,is_heldout
59,155,5.0,4.887373381004143,4.91083104961927,0.023457668615127325,0.32,1.1472095736,0.0532096611,1.2004192347,True
60,155,4.5,4.711280408038007,4.644958991430746,-0.06632141660726099,0.6,0.8989003288499999,0.10170993992999999,1.00061026878,True
61,155,5.0,4.967411350932543,4.961581276691595,-0.005830074240948058,0.29,0.8464243009,0.034398914850000004,0.88082321575,True
63,155,5.0,4.986917703694089,4.9828616682269695,-0.004056035467119301,0.04,0.46572802575,0.019483549019999997,0.48521157477,True
65,155,5.0,4.859626981801369,4.848236999304478,-0.011389982496890383,0.14,1.0576943340999998,0.04699802428,1.10469235838,True
67,1371,1.0,1.1119958373805252,1.1747295667281534,0.06273372934762822,0.47,0.059840608159999996,0.40250823497999993,0.4623488431399999,False
68,1371,1.0,1.0461456449116198,1.082796115273966,0.036650470362346255,0.23,0.052279059850000004,0.4926646133199999,0.5449436731699999,False
69,1371,1.0,2.452028470421002,2.5437201682532926,0.09169169783229059,0.53,0.08117015491,0.14390396679999998,0.22507412170999996,False
72,1371,1.0,1.0122049509955864,1.018870302717367,0.00666535172178051,0.22,0.088978659,0.5645184048999999,0.6534970639,False
73,1371,1.0,2.184601935283693,2.4523576928083934,0.2677557575247005,0.46,0.3964718697,0.15563551644999998,0.55210738615,False
74,1371,1.0,1.1774497153542902,1.261832934145228,0.08438321879093769,0.53,0.042862766100000005,0.49851794680000006,0.5413807129000001,False
75,1371,1.0,1.2427834865316223,1.3509180849840794,0.1081345984524571,0.25,0.5723093582,0.13746459466999997,0.7097739528699999,False
77,1371,1.0,2.049434850832469,2.1309524682624517,0.08151761742998254,0.18,0.5371088667,0.050094330599999994,0.5872031973,False
79,1371,1.0,1.223315910591766,1.6283092441036828,0.4049933335119169,0.85,0.14921628920000002,0.35071078057000005,0.49992706977000007,False
80,1371,1.0,1.153781140471942,1.1322611011035129,-0.021520039368429167,0.37,0.06976442952999999,0.14288141433,0.21264584386000002,False
82,1371,1.0,1.4169078316016956,1.5659382386025387,0.14903040700084302,0.24,0.04417222383,0.050061592210000005,0.09423381604,False
84,1371,1.0,1.1175306079577698,1.1349900410151958,0.017459433057426033,0.19,0.08107238316,0.060215683299999996,0.14128806646,False
85,1371,1.5,0.9331512849467147,0.9489246326608765,0.015773347714161723,0.29,0.048575560520000005,0.7754995437300001,0.8240751042500001,False
88,769,5.0,2.313253504231911,2.277381601559851,-0.035871902672059974,0.15,0.46722861190000003,0.020216269000000002,0.48744488090000004,False
90,769,3.5,3.4259166855323104,3.6491913084719516,0.22327462293964118,1.0,0.03418684487,0.03008763737,0.06427448224,False
92,769,2.5,3.4774908095857913,3.526181778808432,0.048690969222640934,0.64,0.5871373214,0.3512629934,0.9384003148,False
94,769,1.5,1.1036731521077203,3.6491913084719516,2.5455181563642313,1.0,0.032904953509999994,0.5505454813,0.58345043481,False
96,769,3.0,3.356236560081165,3.4329558429480596,0.07671928286689456,0.07,0.03694449407000001,0.028065827900000003,0.06501032197,False
98,769,4.5,4.921544054062282,4.950080215558629,0.028536161496347745,0.4,1.5069286216,0.019061594740000003,1.5259902163399999,False
99,769,2.5,2.50049886512796,2.3978346139519653,-0.10266425117599454,0.65,0.6103464091999998,0.24489849339999997,0.8552449025999997,False
107,303,4.0,3.4266998543885694,3.5629801259281644,0.136280271539595,0.29,0.06600975206,0.06512280775,0.13113255981,False
108,303,3.0,4.753938370390507,4.7764855166209355,0.022547146230428083,0.24,0.07383897020000002,0.03835304606,0.11219201626000003,False
112,303,5.0,5.012718297290968,4.99711572661516,-0.01560257067580828,0.13,1.3844039819000002,0.018444774870000003,1.4028487567700003,False
113,303,5.0,4.901357426281161,4.961660350540896,0.06030292425973549,0.11,0.37694332023000005,0.5036453402,0.88058866043,False
114,303,5.0,4.98750826135792,4.980364926533211,-0.007143334824709413,0.48,0.5013210851,0.011369677650000002,0.5126907627499999,False
115,303,5.0,4.99345194272856,4.914089592719807,-0.07936235000875325,0.38,1.0194756151400002,0.018239849689999997,1.0377154648300002,False
116,303,4.5,4.282236748055058,4.246841152649373,-0.03539559540568504,0.32,0.8741919349,0.06773333126,0.94192526616,False
117,303,5.0,5.0040684989307,4.82311201997695,-0.18095647895374967,0.64,0.53873224918,0.021989947910000005,0.5607221970899999,False
118,303,5.0,4.995534049983032,4.994575389597289,-0.0009586603857432152,0.43,0.6096258180999999,0.01736962686,0.6269954449599999,False
120,303,5.0,5.000196328002943,4.997564556380651,-0.0026317716222923337,0.04,1.08264421303,0.01247877647,1.0951229895,False
130,876,4.5,4.38111433452513,4.266638614499186,-0.1144757200259443,0.59,0.6908457216000001,0.27576331149999994,0.9666090331000001,False
131,876,5.0,4.859041116294353,4.793446675605779,-0.06559444068857445,0.23,0.21533404291,0.017795282759999996,0.23312932567,False
133,876,5.0,4.958946763220718,4.93496751028268,-0.023979252938037376,0.21,0.44162642399999996,0.036379788919999996,0.47800621291999995,False
134,876,5.0,5.0113075681118024,5.000021727224698,-0.011285840887104825,0.1,0.53743332236,0.020448676659999998,0.5578819990199999,False
135,876,4.5,4.0620036558907175,3.9730552269732127,-0.08894842891750487,0.14,1.0488136087,0.01632468216,1.06513829086,False
137,876,2.5,1.8800524990523009,1.9908036201060004,0.11075112105369955,0.31,0.042927705360000006,0.58917010036,0.63209780572,False
138,876,3.0,1.4653126944673076,3.6491913084719516,2.183878614004644,1.0,0.11684271768999999,0.34013943582000006,0.45698215351000004,False
139,876,2.5,1.2750320424852566,1.098588896897133,-0.17644314558812368,0.56,0.05626062474000001,1.1654798934,1.2217405181399998,False
141,876,2.0,1.2160736724860222,1.2073079253134984,-0.008765747172523763,0.11,0.043947162000000005,1.0476338936400003,1.0915810556400003,False
142,876,5.0,4.949444457644891,4.934273956402603,-0.015170501242288026,0.17,1.0356187493099998,0.019361012139999998,1.0549797614499998,False
149,1315,5.0,4.966783833360564,4.862864410960896,-0.10391942239966845,0.44,0.6461136052500001,0.01656063893,0.6626742441800001,False
150,1315,2.5,2.499458596739911,2.489333763046237,-0.010124833693673896,0.13,0.43089139140000005,0.8130738881999999,1.2439652796,False
152,1315,2.5,1.8399903347833249,1.5281276413838518,-0.31186269339947303,0.69,0.3472968806000001,0.7409727674999999,1.0882696480999998,False
153,1315,1.0,1.654751169049574,1.5237300390467405,-0.13102113000283344,0.44,0.30504237881,0.29923148431999996,0.60427386313,False
159,1315,5.0,4.793988732027309,4.746790677893146,-0.04719805413416278,0.23,0.9388956919,0.015677257809999998,0.95457294971,False
163,1315,2.0,4.73937988131933,4.781731756011295,0.04235187469196511,0.32,0.43283266919999996,0.3300844998,0.762917169,False
164,169,4.5,4.933787258783173,4.934709747487818,0.0009224887046448416,0.11,1.2041058843,0.02104527131,1.22515115561,False
167,169,5.0,5.027714626271278,5.0311825888762804,0.0034679626050024837,0.14,1.08163508457,0.038009846109999995,1.11964493068,False
168,169,3.5,4.913416949378163,4.8672894945162435,-0.046127454861919936,0.61,0.40423589009999994,0.027376408139999996,0.4316122982399999,False
169,169,1.0,2.595588657715342,2.5937763902893094,-0.0018122674260325766,0.31,0.18708056634,0.04148028958,0.22856085592,False
170,169,1.0,0.9925851953415687,0.9973494545571899,0.0047642592156211805,0.07,0.16852842709999996,1.0136329848999999,1.182161412,False
171,169,5.0,4.804916451071455,4.839969383936582,0.035052932865126785,0.18,1.0642465726,0.0327526905,1.0969992631,False
172,169,2.0,2.17134462267677,2.261410025746657,0.09006540306988686,0.12,0.04271788022,0.06833793199000002,0.11105581221000002,False
176,169,5.0,5.003618584374775,5.002145404826094,-0.0014731795486806476,0.2,1.0368960433300003,0.020914944180000006,1.0578109875100004,False
177,169,4.0,3.1264602484723643,2.917941839574264,-0.20851840889810047,0.25,0.43910413889999994,0.5459765961,0.9850807349999999,False
178,169,5.0,4.950190472103889,5.004215382205799,0.05402491010190946,0.06,1.1645034037600002,0.03782678673,1.2023301904900001,False
179,169,1.0,1.515692936064624,1.561377686963053,0.04568475089842883,0.2,0.035357858699999994,0.03678362971,0.07214148841,False
180,169,4.5,4.899980195103305,4.9023144542444,0.002334259141094641,0.32,0.7631454533100002,0.21847899923,0.9816244525400002,False
181,169,4.0,4.800209085008687,4.495615709479073,-0.3045933755296142,0.55,1.1306879476,0.01908491827,1.14977286587,False
182,169,4.0,4.14487409415504,4.149074348438986,0.004200254283945881,0.14,0.0844198293,0.037229789,0.1216496183,False
183,169,2.0,1.7463983111206565,1.7081037163670212,-0.03829459475363528,0.52,0.047480617350000004,1.0717283000400002,1.1192089173900002,False
184,993,3.0,1.8123417653240015,1.4612487310851554,-0.3510930342388461,0.27,0.033590895669999996,0.86928560697,0.90287650264,True
186,993,4.0,4.887146169724648,4.904262652171942,0.017116482447294246,0.06,0.04812681024000001,0.02976323292,0.07789004316,True
188,993,5.0,4.88750283165094,4.881168580460621,-0.006334251190319051,0.42,0.35419962199999994,0.0296802073,0.3838798292999999,True
193,993,4.0,4.574159976162254,4.62119732151863,0.04703734535637594,0.17,1.0652680941000001,0.02629926692,1.09156736102,True
195,993,5.0,4.838588137391596,4.853095761469166,0.014507624077569226,0.32,0.9579078555999999,0.0316576182,0.9895654737999999,True
204,670,5.0,4.997116754798774,4.967524767714234,-0.02959198708454025,0.22,1.3164030299799998,0.026597700539999998,1.3430007305199998,False
207,670,2.5,2.4941126304131824,2.544053664218472,0.04994103380528969,0.09,0.3979527781,0.05250251694,0.45045529504000004,False
208,670,1.5,1.5707927901863892,1.598604139782375,0.027811349595985746,0.11,0.04819444804,0.03328443234,0.08147888038000001,False
209,670,1.0,1.0682159861898892,1.0531284076106178,-0.015087578579271455,0.45,0.06402043881999998,0.9454822394300001,1.00950267825,False
210,670,2.0,2.1503773096696737,2.3355868931260106,0.18520958345633698,0.38,0.3484045784,0.33940131482999997,0.68780589323,False
211,670,4.5,4.89906888085931,4.886530172741107,-0.012538708118202457,0.17,0.5960895852000001,0.02488863679,0.6209782219900001,False
212,670,2.5,3.8028132392081835,3.84340280028517,0.04058956107698641,0.1,0.1042304718,0.9568446404000001,1.0610751122000002,False
215,670,4.0,4.000181367150707,3.9938835451967623,-0.00629782195394446,0.21,0.82187744874,0.02157770362,0.84345515236,False
216,670,2.0,2.495959580805841,2.4667544218658604,-0.029205158939980436,0.13,0.5427755211,0.021786578879999997,0.5645620999800001,False
219,670,1.5,2.2277514385892707,2.273422624230806,0.045671185641535494,0.09,0.031794556030000004,0.1298060932,0.16160064923,False
221,670,2.5,4.762702240712786,4.731538936622731,-0.031163304090054744,0.36,0.4992777562,0.029333141689999995,0.5286108978899999,False
222,670,4.5,4.7052155030041245,4.701199692743529,-0.004015810260595387,0.1,0.09550589207000001,0.01567418388,0.11118007595000001,False
223,670,4.5,4.644444095840923,4.728768619566914,0.08432452372599109,0.21,1.1871228516999999,0.027782567680000002,1.21490541938,False
226,52,2.0,2.252868738629351,2.3930212310001604,0.1401524923708095,0.29,1.1075326776999999,0.022616587479999995,1.1301492651799998,False
227,52,4.5,1.5171179861297395,1.5548339087442322,0.03771592261449275,0.23,0.2267184916,0.05801890725,0.28473739885,False
228,52,1.5,2.0615212766026962,2.1193098559591066,0.05778857935641035,0.16,0.32369569642000007,0.01701580588,0.3407115023000001,False
229,52,5.0,4.660123334143824,3.6491913084719516,-1.0109320256718726,1.0,0.5298490154399998,0.0282682355,0.5581172509399999,False
230,52,2.5,4.381601513091675,3.6491913084719516,-0.7324102046197232,1.0,0.5754885741999999,0.029079504149999998,0.6045680783499999,False
231,52,4.5,1.4514323945990566,3.6491913084719516,2.197758913872895,1.0,0.050865359590000006,0.23993619909999997,0.29080155868999996,False
232,52,1.0,2.6401774866837036,3.6491913084719516,1.009013821788248,1.0,0.5056994578899999,0.23440645259999995,0.7401059104899999,False
233,52,5.0,4.826879224023414,4.705122361551582,-0.12175686247183215,0.56,0.5754074651000002,0.02061469597,0.5960221610700002,False
234,52,4.5,4.981014190322159,5.013852890823731,0.03283870050157223,0.4,0.7753583869000001,0.018136713029999998,0.7934950999300001,False
235,52,5.0,4.965115173608157,4.978346321664622,0.01323114805646508,0.08,1.2493547018999995,0.03542480316,1.2847795050599995,False
236,52,5.0,4.632948824854175,4.665453632329734,0.03250480747555873,0.83,0.6268587782999999,0.16983019554000003,0.7966889738399999,False
237,52,5.0,4.998578009648039,4.995146672009703,-0.0034313376383359184,0.5,1.0667525258,0.056540890600000004,1.1232934164,False
240,52,4.5,3.9098740908015333,3.908686554619914,-0.0011875361816193752,0.24,0.050805160860000004,0.41481735592,0.46562251678,False
241,52,5.0,4.909061339691741,4.83533669612641,-0.07372464356533115,0.57,0.8347412295999999,0.019835511819999995,0.8545767414199998,False
242,52,4.5,4.371134534048088,3.6491913084719516,-0.7219432255761364,1.0,0.7739993732,0.040452119239999994,0.81445149244,False
243,52,1.5,1.6345705688160388,1.7325729772899177,0.09800240847387887,0.62,0.3331694471,0.4197804049900001,0.7529498520900001,False
262,324,5.0,4.9768653055146,4.9437415167866785,-0.03312378872792188,0.53,1.11776745977,0.02076676923,1.138534229,False
263,324,5.0,4.988571689902051,5.004248227800856,0.015676537898804632,0.39,1.1639620355,0.01912044332,1.18308247882,False
264,324,5.0,4.812509245336967,4.761572560025778,-0.05093668531118922,0.31,1.1584697662999999,0.03904488645999999,1.1975146527599998,False
266,324,1.0,1.1491834153271219,1.1819727758216283,0.032789360494506425,0.19,0.05101475596,0.7579974743,0.80901223026,False
267,324,5.0,4.806393217227153,4.807363582977664,0.0009703657505113483,0.29,0.14454714007999997,0.046691687999999995,0.19123882807999998,False
268,324,5.0,4.994373916402625,4.99275634097743,-0.001617575425195028,0.08,1.02609348845,0.020503109379999995,1.0465965978299998,False
269,324,5.0,4.617435856560344,4.5818192029296645,-0.03561665363067945,0.29,0.59458920385,0.01826766667,0.61285687052,False
270,324,5.0,4.999808943186583,4.9858167800440025,-0.013992163142580338,0.05,0.9139114923299999,0.02103792749,0.9349494198199999,False
272,324,4.0,4.830521728830063,4.830690374873044,0.00016864604298127972,0.08,1.1733845644599998,0.020745567280000005,1.19413013174,False
275,324,5.0,4.431585489209874,4.035547390892345,-0.39603809831752823,0.65,0.7366364420000001,0.027599577089999997,0.7642360190900002,False
276,324,4.0,3.397489440091914,3.295412864552428,-0.10207657553948568,0.36,0.9815904518999999,0.022779929530000003,1.00437038143,False
278,324,5.0,4.889404191228101,4.897510298481348,0.008106107253246897,0.03,0.03334536973,0.035532909800000005,0.06887827953,False
279,324,5.0,4.9397029367956105,4.938923920617794,-0.0007790161778160609,0.07,0.04819695594,1.0730947509,1.12129170684,False
282,621,5.0,4.954139843685649,4.839624273960948,-0.11451556972470112,0.64,0.5614249152999999,0.026385435210000002,0.58781035051,False
283,621,5.0,5.006234936690079,3.6491913084719516,-1.3570436282181277,1.0,0.7423678190999999,0.017146993550000003,0.75951481265,False
284,621,1.0,1.3982027091484204,1.6302617950454077,0.23205908589698732,0.85,0.11073767390000001,0.34189812500000005,0.45263579890000005,False
285,621,1.5,2.7843301762686354,3.3826073912459034,0.5982772149772679,0.57,0.30584976643000006,0.048210660929999996,0.35406042736000004,False
286,621,2.0,2.897540393895622,3.159882659534805,0.26234226563918295,0.19,0.39491081710000003,0.08378405610000002,0.47869487320000004,False
287,621,4.0,4.455925162616021,4.3497199014561865,-0.10620526115983431,0.38,0.8369145696,0.02449522745,0.86140979705,False
289,621,1.0,4.049563511957187,3.820445527029124,-0.22911798492806268,0.72,0.09766290225999999,0.022763959599999994,0.12042686185999998,False
290,621,1.5,2.9205145377285016,3.0245683813394324,0.10405384361093084,0.29,0.0605741721,0.7734657995,0.8340399716000001,False
292,621,1.0,1.583569921042137,1.3615676869565694,-0.22200223408556763,0.79,0.44171959090000007,0.12463525584999999,0.56635484675,False
293,621,3.5,3.37305556064351,3.6491913084719516,0.2761357478284414,1.0,0.4072881385349999,0.40520487757,0.8124930161049999,False
294,621,4.0,3.37305556064351,3.6491913084719516,0.2761357478284414,1.0,0.4072881385349999,0.40520487757,0.8124930161049999,False
295,621,2.5,2.459211055769999,2.45922031092845,9.255158450738321e-06,0.02,0.04503662482,0.017466623669999997,0.06250324849,False
296,621,1.0,1.3619515690864246,3.6491913084719516,2.287239739385527,1.0,0.12125927,1.141901328,1.263160598,False
298,621,2.5,4.122420004781879,3.9898253964334627,-0.1325946083484162,0.64,0.18197002437,0.94155043191,1.12352045628,False
299,621,4.5,3.838806609045364,3.80368351317884,-0.03512309586652407,0.28,0.07547223031000001,1.0566746039,1.1321468342099998,False
300,621,1.5,1.6815537341721307,1.706271252242002,0.024717518069871325,0.67,0.0720533065,1.0260932633,1.0981465698,False
301,621,5.0,4.98197711963204,3.6491913084719516,-1.3327858111600883,1.0,1.02193064946,0.020435132420000005,1.04236578188,False
306,226,3.0,3.6848467515233185,3.7932458179567896,0.10839906643347108,0.13,1.4199153341,0.0350609892,1.4549763233,False
307,226,1.0,2.1885608461053696,2.434333511451463,0.24577266534609343,0.7,0.43536882095,0.32562516446,0.7609939854100001,False
308,226,1.0,1.4443758152172683,2.3526162842528917,0.9082404690356234,0.79,0.33151350749999997,0.2243372426,0.5558507501,False
309,226,1.0,1.5910362623494745,1.708870843017622,0.11783458066814756,0.16,0.04502838933,0.28359772535000005,0.32862611468,False
310,226,1.0,1.1863802164326094,1.2648286673008164,0.07844845086820706,0.28,0.04476894414,0.32018694088,0.36495588502,False
311,226,1.0,2.109391895038123,2.5270325930362683,0.41764069799814507,0.41,0.09400234958999999,0.61130183027,0.7053041798599999,False
313,226,1.0,3.4901327458702798,3.4599113185205295,-0.030221427349750307,0.07,0.69704899175,0.013144730429999998,0.71019372218,False
316,226,1.0,1.2167852829941301,1.3917531178685376,0.17496783487440748,0.45,0.04139437646000001,0.29428902174,0.3356833982,False
324,307,5.0,4.983966218729762,4.964213094096203,-0.01975312463355916,0.18,0.8591472710000001,0.01589146398,0.8750387349800001,False
325,307,3.0,2.600720174191758,2.522470335085814,-0.07824983910594385,0.6,0.03428551358,0.8401079923399999,0.8743935059199999,False
326,307,2.0,1.9359673407528053,1.9920242206006114,0.05605687984780605,0.2,0.039748540799999996,0.023562779310000004,0.06331132011,False
330,307,5.0,4.99454644320624,4.9903600042349545,-0.004186438971285789,0.29,0.04030535518,0.02830839683,0.06861375201,False
332,307,4.0,2.6154291400032124,2.6036881998242647,-0.011740940178947668,0.04,0.65159878415,0.0135732682,0.6651720523500001,False
333,307,4.0,4.348501344728186,4.34807814534642,-0.0004231993817658264,0.19,1.1921508189,0.020422465009999998,1.21257328391,False
334,307,5.0,4.956364024827251,4.905269275228785,-0.05109474959846594,0.15,1.0241493577999998,0.01948466896,1.0436340267599997,False
335,307,5.0,4.809764476082131,4.787998971606823,-0.021765504475308006,0.1,1.03900732705,0.024944232960000003,1.06395156001,False
336,307,4.0,3.9887179493348106,3.988520880144669,-0.00019706919014161883,0.14,0.8413067759999999,0.02086500736,0.8621717833599999,False
338,307,4.0,4.605695046324776,4.650171985864626,0.04447693953984988,0.21,0.17069900763,0.02058519299,0.19128420062,False
340,307,5.0,4.599645196041232,4.640903875775421,0.04125867973418895,0.15,0.05067513470999999,0.025361071800000006,0.07603620651,False
345,1078,5.0,4.972081855650439,4.977028079430503,0.004946223780064152,0.21,0.22247687748999997,0.01348200507,0.23595888255999997,False
346,1078,5.0,4.9522092540363944,4.9390362859692925,-0.013172968067101998,0.04,1.0448364188000003,0.014947557370000001,1.0597839761700003,False
347,1078,2.5,2.3438377573557476,2.3296601765629505,-0.014177580792797073,0.11,0.047281318030000005,1.0082589946,1.05554031263,False
349,1078,4.0,4.496607607807336,4.477142852142238,-0.019464755665097755,0.12,0.41721563016999996,0.02134095805,0.43855658822,False
351,1078,2.5,3.1423140902343225,3.1708299378631963,0.028515847628873825,0.11,0.07402192616,0.98639770036,1.0604196265199999,False
352,1078,5.0,4.065868252518278,4.097354544347896,0.031486291829617485,0.23,0.03814612725000001,0.13381580970000004,0.17196193695000006,False
353,1078,1.0,1.0576803856691432,1.1052662314707233,0.047585845801580096,0.24,0.36357649272,0.21328297529,0.57685946801,False
354,1078,2.0,1.3500123736680534,1.3042430499820412,-0.045769323686012164,0.07,0.05613096848000001,0.8888569942299999,0.9449879627099999,False
355,1078,2.0,3.0022743273191814,3.0493148747813947,0.04704054746221331,0.12,0.1639905876,0.030548425100000002,0.19453901269999999,False
358,1078,3.5,4.725410047940782,4.785851266099164,0.06044121815838199,0.47,0.23809639859999998,0.20453783126000002,0.44263422986,False
359,1078,1.5,1.299499878675221,1.3842455673957388,0.0847456887205178,0.41,0.043800787699999996,0.30892242166,0.35272320936,False
360,1078,1.0,1.2545668794829927,1.632431024980527,0.3778641454975342,0.6,0.0463461476,0.31828112583999996,0.36462727343999995,False
366,924,1.0,1.773939566877766,2.1565663740922236,0.38262680721445763,0.58,0.29995007249999994,0.2865360354,0.5864861078999999,False
367,924,2.0,1.983669913625874,1.9596767680715836,-0.02399314555429033,0.25,0.52055590733,0.02544978986,0.54600569719,False
368,924,1.5,1.5442244949583621,2.002699600935098,0.4584751059767358,0.75,0.03402116084000001,0.046389287700000004,0.08041044854000001,False
369,924,1.0,1.051248962384534,1.0833824953478732,0.032133532963339206,0.34,0.05396668290000001,0.7185728417,0.7725395246,False
370,924,1.0,1.4001969191755657,1.4485069490672595,0.04831002989169386,0.52,0.0364549186,1.1890591151,1.2255140337000001,False
373,924,1.0,1.2849747271136471,1.5094372556168625,0.22446252850321535,0.6,0.5399886926959999,0.35082390203999997,0.8908125947359999,False
374,924,1.0,1.8263925869429691,3.6491913084719516,1.8227987215289825,1.0,0.40440330560000004,0.5458727334000001,0.9502760390000001,False
375,924,1.0,1.5501464794285598,3.6491913084719516,2.099044829043392,1.0,0.19819220899999998,0.5522636694,0.7504558784,False
377,924,1.0,1.686432359452004,1.7515155585237072,0.06508319907170312,0.14,1.0243432097999998,0.045004302999999996,1.0693475127999998,False
379,924,2.0,1.7194222928074647,1.659950666102826,-0.05947162670463868,0.28,0.12758287163999998,0.07274311925999999,0.20032599089999997,False
380,924,1.0,1.1347494841495642,1.235098122085851,0.10034863793628679,0.27,0.0956685755,0.5520425538599999,0.6477111293599999,False
381,924,1.0,3.3735429148564187,3.3810636923127313,0.007520777456312633,0.52,0.06027911331,0.026423462699999997,0.08670257601,False
383,924,1.0,3.4279773217771776,3.6491913084719516,0.221213986694774,1.0,0.035981359909999996,0.032692880189999995,0.06867424009999999,False
384,924,1.0,0.9298803734210197,0.8075305124473915,-0.12234986097362821,0.47,0.0759364713,1.143958121,1.2198945923,False
385,924,1.0,1.0680649743832937,3.6491913084719516,2.581126334088658,1.0,0.025587414580000002,0.13927054393999996,0.16485795851999996,False
386,1294,2.0,1.1048757623954542,3.6491913084719516,2.5443155460764975,1.0,0.05019167005999999,0.3836849184,0.43387658846,False
387,1294,3.0,1.680593963500994,1.500580746010216,-0.18001321749077803,0.51,0.32392017,0.6604695545,0.9843897245,False
388,1294,4.0,4.681183466439212,4.775234778468395,0.09405131202918326,0.86,0.23671139214,0.3116872533000001,0.54839864544,False
389,1294,5.0,4.4334349143238025,3.6491913084719516,-0.7842436058518509,1.0,0.7954310626099999,0.02838636749,0.8238174300999999,False
390,1294,1.5,2.15631665222853,1.88989962540618,-0.26641702682235024,0.41,0.9190800191,0.0170182516,0.9360982707000001,False
