iteration,pos_pearson,neg_pearson,pos_spearman,neg_spearman
77,0.6825470404110645,-0.7128195685738092,0.6188664833821198,-0.617005354232208
78,0.7049153072602257,-0.7086788175790777,0.6573229076180764,-0.6100521893131298
79,0.6668378389055856,-0.7234424345984295,0.6161831322927502,-0.6231298128872413
80,0.6870452250616987,-0.720035517048503,0.597797268328374,-0.5873491097402902
81,0.6568789961346904,-0.7023826125416952,0.6218703251699834,-0.6066001825332952
82,0.6901677580526305,-0.6898214551268678,0.6167839559502932,-0.5878985435455344
83,0.6747466537173742,-0.7279334860622517,0.6221047805990519,-0.6472769390635009
84,0.6842941914743781,-0.7043909362525487,0.5842846701081821,-0.6296769605283367
85,0.6869267544553727,-0.7063540233212722,0.6502549533621355,-0.5770375808537598
86,0.6664087855669125,-0.67442728631949,0.5655012633924863,-0.543826517899622
87,0.7014009635420805,-0.7310837001211221,0.5655861048877057,-0.6099366044979648
88,0.6817942022057507,-0.713589995245294,0.606619082191988,-0.5632020025603675
89,0.6678926832298535,-0.7071936583535747,0.6077944703376692,-0.5832914971902143
90,0.6714957909320279,-0.6956578529495576,0.570652400940968,-0.5902731784195292
91,0.685597782695174,-0.7073290769710243,0.6424114793192259,-0.6010884230972146
92,0.6814827569261821,-0.6873709388430544,0.5981694221153839,-0.5877977596935015
93,0.7116826432236426,-0.6485584750834862,0.6302000913986482,-0.5591525890626745
94,0.6908452390160821,-0.7222815005512107,0.6142043891557357,-0.6416424947262753
95,0.7213601785882731,-0.7082158471667499,0.6288060142914194,-0.6276926140318982
96,0.6710887953470971,-0.7075382838489253,0.6110597053883249,-0.644708783767354
97,0.6818221551831279,-0.7054511253621207,0.6323586586435495,-0.6232726900504413
98,0.6761102807792819,-0.6789902627937521,0.6067231343943157,-0.54991271468955
99,0.7055422200347921,-0.7195573688839324,0.6451146581205601,-0.6295275118470047
100,0.725572931618061,-0.7467362785390199,0.6610706112135444,-0.6625483037045664
101,0.6764387367568433,-0.7344373487056441,0.6200022246046981,-0.6085565668249735
102,0.6967943201886003,-0.7028968764401808,0.6338061312958517,-0.5637323511691874
103,0.6779410572581386,-0.6577984985692862,0.6345421339279192,-0.5356811405163395
104,0.6834153123143827,-0.7268436988682347,0.6301231550940707,-0.6123377334349537
105,0.7010306142756864,-0.7113533085537853,0.6250548969488058,-0.6031058426877144
106,0.7033864880591608,-0.7036484417781903,0.6167107086790903,-0.6222521594903747
107,0.6873212032499265,-0.6941146038007193,0.6053322812250981,-0.6017038303763244
108,0.696418813944232,-0.6860710910441458,0.6135644769223514,-0.6091931166570009
109,0.6925671506667423,-0.7073696877951594,0.5568822173331291,-0.5767909601742611
110,0.6990821407810666,-0.7136698320701211,0.6436545470372023,-0.612573384610759
111,0.6823563859458706,-0.7005717055216232,0.605061839165938,-0.593380089619344
112,0.6891774621332867,-0.6802409749181937,0.5949291744999912,-0.5300043206250431
113,0.7140998444675455,-0.7009898127828831,0.6211029031269526,-0.6044795875284484
114,0.7031826910483623,-0.6983023863564215,0.5954442841024143,-0.5800511819039312
115,0.7084627389303789,-0.708269799399285,0.6087110771642752,-0.6223786253136757
116,0.6635497412569977,-0.6992127109714243,0.5763392036033783,-0.6241706572633551
117,0.6941872411561217,-0.7040367732711216,0.6092935790348154,-0.6308212473695815
118,0.6760010522869602,-0.7139023389673652,0.6043418817913025,-0.6021564496522238
119,0.7170931346661316,-0.6977126066694093,0.5750084476088058,-0.5841940418045302
120,0.6712257650808683,-0.7243825437314193,0.605539370911454,-0.6152618999927995
121,0.6776577510547672,-0.7027637331793741,0.5969105970315337,-0.623244745942537
122,0.6800922148499329,-0.6938044106898457,0.6313966822096752,-0.5779399161451522
123,0.6893458244640412,-0.7091761543766069,0.6244613401702348,-0.5990018588827236
124,0.6613702128176743,-0.700123648830736,0.6214907135565518,-0.5499451347196229
125,0.6785758622661557,-0.7036590519317852,0.6248495253514564,-0.6021076007820365
126,0.7235552281785794,-0.7468400528294574,0.6401206983120112,-0.6247811902315743
127,0.7068587620743818,-0.6844629303253265,0.6092401023103882,-0.5840052606865944
128,0.6988517421366844,-0.7272044682191439,0.6201003505134226,-0.6486339798758152
129,0.6758418507461358,-0.7033518004371943,0.6409753755795329,-0.6189040576337507
130,0.6706173748427917,-0.6835081691879727,0.6057634912347464,-0.532741204626487
131,0.701221438457404,-0.7268586604495995,0.6090770666177925,-0.6359078130814348
132,0.6886259753310726,-0.7294779948721173,0.6050703021348984,-0.5949586699980732
133,0.7266835210858937,-0.6964706593569003,0.6522732189900081,-0.578416423382166
134,0.7001117387925146,-0.6778314439216244,0.6353132093058832,-0.615099845051321
135,0.70088532207436,-0.707543112302893,0.6149852055478784,-0.6156304501572512
136,0.6806518152572589,-0.7228670992041071,0.6098063201986305,-0.6587834429614187
137,0.6565047074327619,-0.7031202655714355,0.5711979507842334,-0.6093840394390044
138,0.7267244238227042,-0.677118749117692,0.6608252032468691,-0.5915342875272523
139,0.6952700147639892,-0.6908331658847062,0.591877636912854,-0.5935318557756225
140,0.6410225602953633,-0.6834054281205201,0.5487929291296791,-0.6041845343193474
141,0.6924014689381601,-0.706961933119955,0.6167866677240134,-0.5653651312486078
142,0.7077864756256532,-0.7062974842804312,0.6043277496696017,-0.6228109468969718
143,0.6772374909989245,-0.7127174999758905,0.5917001842533997,-0.5969946350195601
144,0.6942608991587389,-0.6946837042948214,0.6084111615613064,-0.6484577925454725
145,0.6981099877130312,-0.6671544919932024,0.6242379423361291,-0.5861124582220486
146,0.6719934582502274,-0.7103763691512701,0.5989470389430694,-0.6225029859166515
147,0.7260102321704993,-0.7096564756855902,0.6450442551563317,-0.6285109196176515
148,0.7052305023506771,-0.7190705470923693,0.6575319893149847,-0.595694414253479
149,0.6578596110688373,-0.7055488755286607,0.5456696384617914,-0.617512476532404
150,0.6973390806825728,-0.7071703744462838,0.6303105275891059,-0.587858407435504
151,0.6813464238190043,-0.7103900182605236,0.6056558730013881,-0.6107456605054596
152,0.6804422336310112,-0.7030290507577595,0.6397635411221971,-0.5955212396495272
153,0.707074055387732,-0.7199956433092487,0.5761251459067314,-0.6108414772471062
154,0.7178975406687571,-0.6867751012851655,0.5983536257657142,-0.5701644355917939
155,0.6934103413103295,-0.7197447577515574,0.5971857494634547,-0.5831247112003856
156,0.7180703208850081,-0.6922970014540089,0.6465927890941225,-0.6081827130665108
157,0.6958586293012039,-0.7153389306136055,0.649966443238934,-0.5959189581920886
158,0.6727597144154189,-0.6950693313248506,0.6124612655540108,-0.6323616505657268
159,0.6968650009423174,-0.732844703800897,0.6195180170486025,-0.6242535131728443
160,0.649651273806936,-0.714400710782948,0.5565618129618467,-0.6085872657896395
161,0.6821137933503147,-0.6863353277445882,0.6143827568525563,-0.575646081543225
162,0.6842099804080344,-0.705652456369873,0.614684708187763,-0.5959495963167752
163,0.6646363881783509,-0.6910560234586992,0.5874980801225597,-0.6218423612336142
164,0.671023311796004,-0.6824228740187583,0.635357847743802,-0.6064154368828616
165,0.6807415257907203,-0.7098049214884938,0.5816967762682909,-0.5925787079482207
166,0.6710228076829198,-0.6821043196391072,0.5899286857190738,-0.6084178304293454
167,0.6878084360250885,-0.7223461777816562,0.624078889093312,-0.6242938080639306
168,0.6752566488440712,-0.7202719477710199,0.5715482794141825,-0.6235198806137411
169,0.6955016416913868,-0.7127547242620089,0.6001371076118623,-0.5850769936132639
170,0.6754321344918782,-0.694473097540951,0.5976306102923962,-0.5505938240937743
171,0.7120126820045084,-0.7308279722204979,0.609808435810507,-0.6439261084162788
172,0.7185533488323249,-0.7104362167959284,0.6029235825835761,-0.6013147035397479
173,0.6645812970705536,-0.7075055259267342,0.592582341735085,-0.5961031496335316
174,0.6846831017920946,-0.6980161617407128,0.5360702856647723,-0.6228905253312782
175,0.7154085243511968,-0.7203328712309929,0.6558174516275593,-0.6031358216222481
176,0.6979318492720966,-0.7320368551914274,0.5649080656242321,-0.6012962264399783
177,0.7118623089660179,-0.6942924442731121,0.6304862550664433,-0.5443420041500182
178,0.7082654583838877,-0.7097698785237272,0.6338632591514507,-0.589030504202226
179,0.6859971382350977,-0.7240318184240288,0.5959442241457602,-0.6181595926387681
180,0.6574793760501079,-0.7100264858057219,0.5963111209044266,-0.6020938160798991
181,0.6767024532690117,-0.7031805140641549,0.6026743384824953,-0.5917299363869934
182,0.6854342727152065,-0.7178527762890445,0.5890793737062704,-0.6269274507901795
183,0.6893631675629539,-0.7243548594310474,0.606641822184806,-0.6213697924904097
184,0.6880086916386553,-0.6834764128983435,0.647132472310524,-0.5591494830548259
185,0.7030118223207886,-0.7201900476081058,0.6238703595063821,-0.5997930952235703
186,0.6791567523663086,-0.7021785031996687,0.5824380828126615,-0.5874775704661828
187,0.6855688321736628,-0.6971332359938787,0.6175184996118355,-0.5891863116292486
188,0.6809438093017033,-0.7072385132618773,0.5757589354858885,-0.5878322287303306
189,0.6713937849282063,-0.6684753457567159,0.5640438305095979,-0.5722570344628992
190,0.7004672091457065,-0.7067267141204261,0.6154418505193816,-0.5927341030335884
191,0.6855387765197485,-0.7200270840597712,0.6532969707634515,-0.6212887019798534
192,0.6756733460450096,-0.7023994796808217,0.6811211290635538,-0.6323763515491505
193,0.6939950524583385,-0.6715070427458728,0.6048178527444397,-0.5363080692306971
194,0.6690294918954768,-0.6717430166654084,0.5948971072861491,-0.5529817650281058
195,0.6808258863278716,-0.6936282033886961,0.595398279996228,-0.6121020489599809
196,0.7065754381656801,-0.7347457306679488,0.5968301838227874,-0.6191081169311097
197,0.7082880006138368,-0.726356142885926,0.5624815584279123,-0.6047964093216577
198,0.7087535903824986,-0.7033326788660277,0.6191094431213756,-0.6181496233524263
199,0.6668664149820978,-0.7106255953602933,0.600918530039032,-0.5964438732773936
200,0.7035785723622867,-0.6884389698209263,0.6381910904810846,-0.5591854779624809
201,0.6855239061476734,-0.68896999296908,0.6415236650401914,-0.5971166301095331
202,0.692076034461478,-0.7116889714609425,0.6050159896712243,-0.6111560393368692
203,0.689929262241664,-0.7126831440290855,0.6059258246723832,-0.6162779185201899
204,0.6798145224684746,-0.7008820264504672,0.5935759210195247,-0.5989283425149574
205,0.6858771597141907,-0.681209047531381,0.5955929505586686,-0.5246612337932489
206,0.7168240554993958,-0.724774192317827,0.6618969103009318,-0.5943242964076524
207,0.6960622270533876,-0.6830072629855835,0.6500099074705142,-0.5749502059444187
208,0.702704683006826,-0.6934365935330855,0.6020670678180162,-0.5786596006397067
209,0.6789791655292716,-0.7179526355526729,0.6455161341836716,-0.5994604083278895
210,0.6622003371512402,-0.7249711951959283,0.602114599393285,-0.6081002035550629
211,0.6465919333053467,-0.6967252300088533,0.5746414473859744,-0.558381632586977
212,0.6854717248519443,-0.7003309542361922,0.6160361115217432,-0.6002546415591113
213,0.679274175376297,-0.7188177821249284,0.6275901480990094,-0.57839987902051
214,0.6885788841931617,-0.7053722481425699,0.6003389905357542,-0.6106804168809395
215,0.6465525305315629,-0.7248936729825479,0.6027438391995809,-0.5943770672298743
216,0.7212541732031895,-0.7077233916868073,0.5946792518404593,-0.5826759811483337
217,0.6976464319727382,-0.6971651162419318,0.6349071023414018,-0.5826262865138321
218,0.680004026591859,-0.7222194686143654,0.6222937184134963,-0.5925752393388722
219,0.6932742104730754,-0.7280543194319264,0.5892461033137469,-0.6033526895426763
220,0.6931809144721187,-0.722610978558216,0.5719074373282338,-0.5910692371849592
221,0.6858693284259314,-0.7147768825708432,0.5747935521848031,-0.6095130309322817
222,0.6815776158151925,-0.6517698115343464,0.5910367511954504,-0.5435455743235849
223,0.6771725596819838,-0.7132541399170249,0.5991813690008021,-0.5850879708305836
224,0.6765800794542347,-0.7254708633450475,0.6047778635497401,-0.6266186637305544
225,0.6794412992491137,-0.7270360844674284,0.6262608000855566,-0.6174016476782691
226,0.6918154955484808,-0.7324731752295288,0.655671005879501,-0.6720434514632537
227,0.6799301211605941,-0.733420647292982,0.6033577959987626,-0.6070765731671072
228,0.6834916108888167,-0.7134957290802088,0.6600694494610151,-0.5969569346450834
229,0.6815714114277949,-0.700006857415184,0.6442200572273662,-0.5941622978053841
230,0.7002483596333353,-0.7271779818144626,0.640007537949927,-0.5869773439068562
231,0.7078974288389327,-0.7278722423412567,0.6265329010715043,-0.6391013778386236
232,0.6902200419393236,-0.7031945517357243,0.6184564991325142,-0.6173814870699214
233,0.6677553043605101,-0.7376039798056395,0.6352475807540898,-0.6478398304407483
234,0.6756545763507,-0.7125090840681779,0.5722634830409287,-0.5866686406426115
235,0.6703530960690663,-0.7179160565906104,0.6134790413947505,-0.6385135509347007
236,0.6701528254230433,-0.7157370720193693,0.5839932179386521,-0.593250672972889
237,0.6473196455425969,-0.7085224851652342,0.5928656919736311,-0.6206521246319404
238,0.6866098871285564,-0.6926605205017666,0.6204526186498203,-0.5782268646508919
239,0.6601116230833518,-0.69731441160967,0.6152619809079015,-0.5529619974149109
240,0.6815261710257601,-0.7135887448691276,0.6572949433226578,-0.6409550458508643
241,0.6886709432292141,-0.7175372909241169,0.5917468624348262,-0.6278492137493978
242,0.7004873778055659,-0.7299833807064396,0.5843399457291275,-0.6198387960977106
243,0.6835354978446191,-0.6820270074027721,0.5976303675689658,-0.569245062201593
244,0.694413349483921,-0.6847750814686435,0.61695890852508,-0.6226566004863847
245,0.6835317369510179,-0.6824717558286004,0.57930490163332,-0.5740987723083901
246,0.7159433988958028,-0.7065366395390622,0.6207528256747744,-0.5900086592126463
247,0.6764540543781385,-0.7226157670624962,0.6249799290287019,-0.5900433739262951
248,0.6741073928395769,-0.7023748979679213,0.6349777771440411,-0.5884136440032027
249,0.6789063036731886,-0.7260102342260359,0.6138611470345733,-0.6170069691466745
250,0.6727966410468462,-0.6848882479243704,0.6062210563430086,-0.5815054489202611
251,0.6871753117743331,-0.6856355304703864,0.5889804016278302,-0.5921463257602059
252,0.7011956545086755,-0.7006988490755136,0.6219288530598427,-0.6091351623894925
253,0.6761163849357088,-0.743105379202446,0.6636606292349302,-0.6111560720049525
254,0.6982636104143986,-0.7003669762993714,0.6518950667730935,-0.5895149607025991
255,0.6554318705884188,-0.7159878521062637,0.534605824534687,-0.5963410837721904
256,0.69517954706555,-0.6875943959005745,0.5750254788200037,-0.566917401537044
257,0.6909211494442717,-0.6934738690790145,0.6246570566788764,-0.5694996843365623
258,0.6280716079514379,-0.6683880645172525,0.5694061939947428,-0.596997263240706
259,0.6837199809020227,-0.726132098872626,0.6427439644146563,-0.6325591355633868
260,0.6938531475457688,-0.6873177352486054,0.5847564861550664,-0.5701014330790412
261,0.6637663996514758,-0.7072861205910012,0.5797133533518359,-0.5973190549406331
262,0.6981535446116542,-0.718988558717893,0.6152479554173514,-0.6216445086388696
263,0.6495889745263117,-0.7220037421326807,0.6221540566504167,-0.6044088036362985
264,0.68534065070672,-0.6888620543277744,0.6566012641841341,-0.5930318044820929
265,0.6996404287940459,-0.6811981398434572,0.6333404930395778,-0.5972783755488751
266,0.6676883625967017,-0.7313096314371197,0.619236929457703,-0.6259659498759554
267,0.6796911044199654,-0.6925791260649117,0.6228934101018544,-0.6106560218285815
268,0.6916821148832679,-0.7280694083286552,0.6522655611732736,-0.6083672697051116
269,0.6959483246383361,-0.6798399024566593,0.6128253685710343,-0.5571233093925111
270,0.6795583851800855,-0.700938508192532,0.6307733190558776,-0.595875420032783
271,0.6820879884934595,-0.6712198285640933,0.6510086860859032,-0.6008287247462109
272,0.6815591953069832,-0.6929662213194666,0.6523953928682811,-0.5554238547957735
273,0.706492565280616,-0.7335809461832867,0.6416945820977455,-0.6195721724309922
274,0.6944254845188385,-0.7267547981819473,0.5825643015808184,-0.5929697609451683
275,0.689114110712021,-0.7006544815907696,0.6172875055748845,-0.5775248024403368
276,0.6880711832340864,-0.7313392734996923,0.6302014942422756,-0.6509809995093798
277,0.6885134278990483,-0.6761195679993288,0.641715536299687,-0.6201291721738902
278,0.6779105378281329,-0.6964111936119658,0.5823008336935707,-0.602606452598239
279,0.6851734655423471,-0.7155604345266222,0.6322889301200542,-0.6334938635493615
280,0.6524068300478119,-0.6989322954672426,0.567694533196075,-0.6099369207654057
281,0.677893236536451,-0.6979401474198856,0.6250905276395292,-0.6280593055678464
282,0.6503644372796862,-0.6820713652888507,0.6078383924875335,-0.5695400763380117
283,0.6588386846603986,-0.6992087556167432,0.6110042242932496,-0.5894281625974935
284,0.6904689324549729,-0.6922544411041525,0.6170048719981942,-0.6250375416028259
285,0.6943450442765792,-0.7178410013577804,0.6326747185722393,-0.6162438975351155
286,0.6604538794768618,-0.7139372936146127,0.5763652980018178,-0.6151883566012594
287,0.6921105196817756,-0.6829971462020938,0.6348304201681477,-0.535401841674355
288,0.6746042455155165,-0.7284368681718342,0.5793047228537187,-0.6203870170155076
289,0.6754710136165301,-0.6884213903750269,0.5877450196662832,-0.6103125524945769
290,0.6746343630231524,-0.6960886072948764,0.6083758851084967,-0.5837295455443786
291,0.7011623909265672,-0.7305305113060634,0.6346933302554307,-0.6065850148831695
292,0.6901424349681082,-0.7198355858414598,0.6058083783716804,-0.6274237088583691
293,0.6767107723276735,-0.6861365249863068,0.6104732308236612,-0.6015017304180653
294,0.695135718870922,-0.7044501512232298,0.5842401843201652,-0.612863105550501
295,0.6806391978246209,-0.729297705169204,0.5959069057497727,-0.626364234721234
296,0.7042916697996249,-0.7083590403960622,0.6244143814984358,-0.5899237914482423
297,0.6894726168852054,-0.7041176828081852,0.5841271204351942,-0.5716104711405219
298,0.676385372340972,-0.6969159440152849,0.5978363819927526,-0.6141782557580546
299,0.6972437214670426,-0.6910293270247493,0.603717444430318,-0.6022642809534614
300,0.712806027468283,-0.7309699675949989,0.610340534875396,-0.6061586115551172
301,0.6932005309405502,-0.7246841126742097,0.6066080515531241,-0.6183469514801486
302,0.7054007304591131,-0.7141109916008423,0.6158576527708874,-0.6340016498244785
303,0.6623528420327367,-0.7238099217562195,0.6041335894136649,-0.5950361393545878
304,0.6693534433360657,-0.7330480182646288,0.6025858563019075,-0.6475904815680881
305,0.7047444767264412,-0.7120631340807286,0.593608551411506,-0.5843740602255949
306,0.7117452052784212,-0.7078281004995062,0.6611222281582181,-0.5935962067276958
307,0.7143175096496439,-0.7325820953140951,0.6707115081669213,-0.6395528366372987
308,0.6745872577539324,-0.7308427112100906,0.5620780884721253,-0.649007332319835
309,0.6821074978910137,-0.7370789452500743,0.6042750692336067,-0.642653750723372
310,0.7012334590734667,-0.7333907031192362,0.5930609104738483,-0.585941766178918
311,0.6355616103441057,-0.7531133634858811,0.5665066109694781,-0.6157522223253308
312,0.7207259886132155,-0.7282494399379849,0.6643166045702777,-0.6045617932720373
313,0.6656381880356705,-0.7129101781092193,0.5993975449843069,-0.630868641062794
314,0.698579822763264,-0.7394316849285282,0.6208525016229358,-0.6759283039295567
315,0.6964304226459165,-0.6965288114154408,0.6161363197128505,-0.5934529038777536
316,0.6950804754366942,-0.6870578260233309,0.610032338852943,-0.5917190563707856
317,0.7007280848322627,-0.7265331732500151,0.6248142718447235,-0.6323486606582559
318,0.6833185881736287,-0.7115823997452302,0.5816408925040465,-0.6175445000549427
319,0.6728565554389437,-0.6990474686027516,0.632318530031118,-0.5907323659987674
320,0.6893842973497029,-0.7274079927301687,0.6215790178701995,-0.5578686388757378
321,0.678926651919969,-0.7216307528599922,0.6158243887638934,-0.5983768690075504
322,0.6550639437944813,-0.68144697669536,0.5902754705328062,-0.584314415397404
323,0.7149019862549747,-0.6871317340534475,0.6335334470176768,-0.5329158818752626
324,0.7161053976331029,-0.7113232342993958,0.6451406295493599,-0.5978127094701792
325,0.6902120359534565,-0.698236191307871,0.6394188689187218,-0.5665116792999315
326,0.6821022229805838,-0.7200951303784708,0.6323742480353597,-0.5653003099001268
327,0.6915641123626362,-0.7147239640157517,0.5814470339190398,-0.5907430053183841
328,0.7008484093402179,-0.7181399664084036,0.6237470352205561,-0.5938688314907439
329,0.683110867604561,-0.714719212794181,0.6206426622315955,-0.6074618820358565
330,0.6735374824285275,-0.7256981159804632,0.5748278779979783,-0.6563845701122174
331,0.7095272077893419,-0.7074308312688875,0.6286149007781846,-0.5789742451579469
332,0.7198026255176118,-0.7182684912247654,0.6540362551571153,-0.6518081696316832
333,0.710018672441202,-0.7039268273259021,0.6401829283691282,-0.5651615254624349
334,0.6836911032605131,-0.700748299628347,0.5954461111954708,-0.6230237400067615
335,0.6772744064304332,-0.7275452328134445,0.6224435544698087,-0.6258289297196477
336,0.6715862602089183,-0.727638705510437,0.6457380415330763,-0.6020089800661929
337,0.6934632460439107,-0.6990344710646682,0.6477394031587497,-0.6033166782496376
338,0.6769110772321463,-0.6837417522653477,0.6011578504607971,-0.5964238468819644
339,0.7008650435369239,-0.6909963069141198,0.615802911424264,-0.5719746922559297
340,0.7035006451803029,-0.7109117903641127,0.5981924045847913,-0.5965187667990817
341,0.6497369233912724,-0.7009363267128793,0.581348155438421,-0.5920764962526683
342,0.7124420728300089,-0.7144125950105336,0.6921707495706965,-0.60261235670481
343,0.6516764059532463,-0.7254996638368243,0.5687031683249745,-0.5995929007661795
344,0.6838108552732212,-0.7151057368623939,0.6227706720747024,-0.5656656236538927
345,0.7040211537866298,-0.6730251560190427,0.580152012108883,-0.544716745753758
346,0.7015409467037654,-0.682911010565667,0.645153040171108,-0.6086006943843286
347,0.7049597026989479,-0.7291445341058869,0.6168911355648802,-0.62879616031664
348,0.6807444533256692,-0.7046404868038707,0.6257435626090766,-0.5772436718918476
349,0.6881707395085209,-0.7020346612547709,0.5905456112232482,-0.5817501018990198
350,0.685171826473427,-0.7035630270499657,0.5903048047884155,-0.5912846277273126
351,0.6721764874940107,-0.6732768023913197,0.6034297863886188,-0.5594529673811154
